run_name,config,features,seed,fold,split,n_train,n_eval,prevalence,roc_auc,pr_auc,log_loss,brier,epochs_ran,seconds,commit,notes
gbdt_sufijo,baseline,num(11) + cat(7) + sufijo,42,2,cv_dev,6327,1582,0.127686,0.970824,0.764012,0.148072,0.045821,43.0,0.46,b0cd827-dirty,"Baseline fuerte de referencia. Esperado ROC ~ 0.970, PR-AUC ~ 0.775."
gbdt_sufijo,baseline,num(11) + cat(7) + sufijo,42,3,cv_dev,6327,1582,0.140329,0.973553,0.798635,0.145016,0.043241,50.0,0.55,b0cd827-dirty,"Baseline fuerte de referencia. Esperado ROC ~ 0.970, PR-AUC ~ 0.775."
gbdt_sufijo,baseline,num(11) + cat(7) + sufijo,42,4,cv_dev,6327,1582,0.127686,0.975262,0.825622,0.138111,0.042083,67.0,0.76,b0cd827-dirty,"Baseline fuerte de referencia. Esperado ROC ~ 0.970, PR-AUC ~ 0.775."
gbdt_tabular,baseline,num(11) + cat(7),42,0,cv_dev,6327,1582,0.121997,0.591573,0.171131,0.370034,0.107307,31.0,1.47,b0cd827-dirty,Sin texto. Techo esperado ROC ~ 0.58.
gbdt_tabular,baseline,num(11) + cat(7),42,1,cv_dev,6328,1581,0.1284,0.60569,0.164424,0.376674,0.110987,15.0,0.13,b0cd827-dirty,Sin texto. Techo esperado ROC ~ 0.58.
gbdt_tabular,baseline,num(11) + cat(7),42,2,cv_dev,6327,1582,0.127686,0.595736,0.161746,0.378474,0.110996,16.0,0.14,b0cd827-dirty,Sin texto. Techo esperado ROC ~ 0.58.
gbdt_tabular,baseline,num(11) + cat(7),42,3,cv_dev,6327,1582,0.140329,0.609645,0.189127,0.399406,0.119354,18.0,0.14,b0cd827-dirty,Sin texto. Techo esperado ROC ~ 0.58.
gbdt_tabular,baseline,num(11) + cat(7),42,4,cv_dev,6327,1582,0.127686,0.584991,0.179082,0.380835,0.110915,24.0,0.15,b0cd827-dirty,Sin texto. Techo esperado ROC ~ 0.58.
logreg_tabular,baseline,num(11) + onehot(87),42,0,cv_dev,6327,1582,0.121997,0.587413,0.151057,0.366473,0.106456,,0.1,b0cd827-dirty,Sin texto: no puede ver el marcador de reputacion.
logreg_tabular,baseline,num(11) + onehot(87),42,1,cv_dev,6328,1581,0.1284,0.584763,0.155314,0.379469,0.111312,,0.1,b0cd827-dirty,Sin texto: no puede ver el marcador de reputacion.
logreg_tabular,baseline,num(11) + onehot(87),42,2,cv_dev,6327,1582,0.127686,0.558846,0.150389,0.381358,0.111361,,0.15,b0cd827-dirty,Sin texto: no puede ver el marcador de reputacion.
logreg_tabular,baseline,num(11) + onehot(87),42,3,cv_dev,6327,1582,0.140329,0.545098,0.161219,0.408906,0.12125,,0.09,b0cd827-dirty,Sin texto: no puede ver el marcador de reputacion.
logreg_tabular,baseline,num(11) + onehot(87),42,4,cv_dev,6327,1582,0.127686,0.544131,0.138578,0.386555,0.11271,,0.11,b0cd827-dirty,Sin texto: no puede ver el marcador de reputacion.
mlp_texto_tabular,baseline,num(11) + onehot(87) + svd100(tfidf),42,0,cv_dev,6327,1582,0.121997,0.971684,0.761364,0.141842,0.045037,36.0,33.61,b0cd827-dirty,Red neuronal sin atencion: aisla el efecto de la arquitectura.
mlp_texto_tabular,baseline,num(11) + onehot(87) + svd100(tfidf),42,1,cv_dev,6328,1581,0.1284,0.964334,0.787775,0.149935,0.044126,29.0,31.43,b0cd827-dirty,Red neuronal sin atencion: aisla el efecto de la arquitectura.
mlp_texto_tabular,baseline,num(11) + onehot(87) + svd100(tfidf),42,2,cv_dev,6327,1582,0.127686,0.954502,0.675877,0.173626,0.053806,25.0,30.52,b0cd827-dirty,Red neuronal sin atencion: aisla el efecto de la arquitectura.
mlp_texto_tabular,baseline,num(11) + onehot(87) + svd100(tfidf),42,3,cv_dev,6327,1582,0.140329,0.961006,0.766075,0.176383,0.055749,35.0,33.04,b0cd827-dirty,Red neuronal sin atencion: aisla el efecto de la arquitectura.
mlp_texto_tabular,baseline,num(11) + onehot(87) + svd100(tfidf),42,4,cv_dev,6327,1582,0.127686,0.970509,0.795966,0.146564,0.045575,29.0,33.12,b0cd827-dirty,Red neuronal sin atencion: aisla el efecto de la arquitectura.
prior,baseline,ninguna,42,0,cv_dev,6327,1582,0.121997,0.5,0.121997,0.371251,0.107196,,0.0,b0cd827-dirty,Predice la prevalencia de train. Piso del PR-AUC.
prior,baseline,ninguna,42,1,cv_dev,6328,1581,0.1284,0.5,0.1284,0.383338,0.111914,,0.0,b0cd827-dirty,Predice la prevalencia de train. Piso del PR-AUC.
prior,baseline,ninguna,42,2,cv_dev,6327,1582,0.127686,0.5,0.127686,0.381981,0.111386,,0.0,b0cd827-dirty,Predice la prevalencia de train. Piso del PR-AUC.
prior,baseline,ninguna,42,3,cv_dev,6327,1582,0.140329,0.5,0.140329,0.406407,0.120829,,0.0,b0cd827-dirty,Predice la prevalencia de train. Piso del PR-AUC.
prior,baseline,ninguna,42,4,cv_dev,6327,1582,0.127686,0.5,0.127686,0.381981,0.111386,,0.0,b0cd827-dirty,Predice la prevalencia de train. Piso del PR-AUC.
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,0,cv_dev,6327,1582,0.121997,0.975783,0.829394,0.130386,0.039094,33.0,10.71,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,1,cv_dev,6328,1581,0.1284,0.972974,0.828474,0.138694,0.040096,21.0,6.71,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,2,cv_dev,6327,1582,0.127686,0.970986,0.770851,0.156926,0.045742,41.0,13.41,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,3,cv_dev,6327,1582,0.140329,0.96983,0.774583,0.152403,0.048754,22.0,7.15,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,4,cv_dev,6327,1582,0.127686,0.975882,0.829202,0.139566,0.042897,34.0,10.92,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,0,cv_dev,6327,1582,0.121997,0.975376,0.806774,0.130955,0.039721,29.0,9.64,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,1,cv_dev,6328,1581,0.1284,0.975663,0.822573,0.144522,0.041904,36.0,7.32,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,2,cv_dev,6327,1582,0.127686,0.972747,0.774524,0.13965,0.043178,26.0,5.34,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,3,cv_dev,6327,1582,0.140329,0.968704,0.783381,0.165571,0.049801,34.0,6.53,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,4,cv_dev,6327,1582,0.127686,0.977073,0.827613,0.135899,0.041932,31.0,6.97,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,0,cv_dev,6327,1582,0.121997,0.974045,0.803934,0.135949,0.040874,35.0,7.01,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,1,cv_dev,6328,1581,0.1284,0.975627,0.821678,0.140897,0.042352,29.0,5.95,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,2,cv_dev,6327,1582,0.127686,0.970936,0.762472,0.150124,0.046044,31.0,6.22,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,3,cv_dev,6327,1582,0.140329,0.96766,0.78262,0.173243,0.055378,20.0,4.22,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,4,cv_dev,6327,1582,0.127686,0.97707,0.828296,0.13883,0.041931,42.0,8.96,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,0,cv_dev,6327,1582,0.121997,0.97691,0.829428,0.127327,0.039476,33.0,6.74,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,1,cv_dev,6328,1581,0.1284,0.977976,0.831787,0.131096,0.038708,26.0,5.46,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,2,cv_dev,6327,1582,0.127686,0.971585,0.765849,0.147609,0.044748,27.0,5.66,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,3,cv_dev,6327,1582,0.140329,0.971128,0.786334,0.155458,0.048232,26.0,5.44,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,4,cv_dev,6327,1582,0.127686,0.977285,0.823608,0.132134,0.041893,33.0,6.51,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,0,cv_dev,6327,1582,0.121997,0.97832,0.824284,0.131924,0.039125,46.0,10.05,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,1,cv_dev,6328,1581,0.1284,0.976024,0.817223,0.141972,0.041562,27.0,5.5,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,2,cv_dev,6327,1582,0.127686,0.971187,0.770612,0.155243,0.045994,39.0,7.21,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,3,cv_dev,6327,1582,0.140329,0.963808,0.77298,0.179664,0.050611,33.0,6.42,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_1,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,4,cv_dev,6327,1582,0.127686,0.976198,0.813604,0.147827,0.043289,38.0,7.69,7a5d721-dirty,"d_ff = d_model (64). El feed-forward deja de expandir: cada bloque proyecta a la misma dimension y vuelve. Es el limite inferior del ratio, y mide cuanta de la capacidad del bloque vive en el FFN."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,0,cv_dev,6327,1582,0.121997,0.974929,0.833662,0.131101,0.038099,33.0,7.02,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,1,cv_dev,6328,1581,0.1284,0.974537,0.818024,0.152206,0.042995,41.0,7.82,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,2,cv_dev,6327,1582,0.127686,0.970982,0.774959,0.155467,0.044116,43.0,8.09,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,3,cv_dev,6327,1582,0.140329,0.969224,0.778483,0.158718,0.051406,20.0,4.03,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,4,cv_dev,6327,1582,0.127686,0.977099,0.824572,0.137258,0.043328,26.0,5.37,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,0,cv_dev,6327,1582,0.121997,0.975582,0.824852,0.130908,0.038293,40.0,8.14,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,1,cv_dev,6328,1581,0.1284,0.975924,0.825683,0.144929,0.041263,38.0,7.26,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,2,cv_dev,6327,1582,0.127686,0.972848,0.79726,0.140967,0.042206,27.0,5.77,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,3,cv_dev,6327,1582,0.140329,0.969807,0.792058,0.157581,0.047683,27.0,5.38,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,4,cv_dev,6327,1582,0.127686,0.976905,0.825154,0.136588,0.042451,29.0,5.95,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,0,cv_dev,6327,1582,0.121997,0.974851,0.822134,0.134145,0.040577,35.0,7.33,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,1,cv_dev,6328,1581,0.1284,0.976975,0.829454,0.130773,0.039405,26.0,5.27,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,2,cv_dev,6327,1582,0.127686,0.971463,0.768991,0.145644,0.044787,25.0,5.31,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,3,cv_dev,6327,1582,0.140329,0.962099,0.790606,0.168709,0.049606,26.0,5.16,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,4,cv_dev,6327,1582,0.127686,0.97603,0.809492,0.137998,0.042371,30.0,6.07,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,0,cv_dev,6327,1582,0.121997,0.975328,0.810269,0.13427,0.040129,37.0,7.33,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,1,cv_dev,6328,1581,0.1284,0.974865,0.828165,0.149545,0.040758,27.0,5.53,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,2,cv_dev,6327,1582,0.127686,0.971728,0.780935,0.14938,0.043714,29.0,5.86,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,3,cv_dev,6327,1582,0.140329,0.966117,0.773833,0.181099,0.048537,35.0,6.73,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,4,cv_dev,6327,1582,0.127686,0.975466,0.817667,0.13574,0.042092,28.0,6.09,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,0,cv_dev,6327,1582,0.121997,0.976596,0.824046,0.132456,0.040902,30.0,6.16,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,1,cv_dev,6328,1581,0.1284,0.976807,0.842808,0.132332,0.040641,34.0,6.85,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,2,cv_dev,6327,1582,0.127686,0.96958,0.750673,0.155543,0.046306,32.0,6.91,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,3,cv_dev,6327,1582,0.140329,0.96767,0.778725,0.16085,0.05044,20.0,4.03,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_2,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,4,cv_dev,6327,1582,0.127686,0.976435,0.814728,0.13397,0.04164,30.0,6.07,7a5d721-dirty,"d_ff = 2 x d_model (128). Es el ratio que tenia la grilla anterior en todas sus filas, asi que esta es la que hace comparables los resultados viejos con los nuevos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,0,cv_dev,6327,1582,0.121997,0.975727,0.818384,0.126321,0.037924,27.0,5.42,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,1,cv_dev,6328,1581,0.1284,0.976213,0.825652,0.136384,0.040088,31.0,6.62,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,2,cv_dev,6327,1582,0.127686,0.97076,0.77297,0.155424,0.04384,38.0,7.82,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,3,cv_dev,6327,1582,0.140329,0.970019,0.778155,0.154093,0.047364,25.0,5.12,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",42,4,cv_dev,6327,1582,0.127686,0.975502,0.818732,0.136769,0.0428,29.0,5.85,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,0,cv_dev,6327,1582,0.121997,0.975335,0.818391,0.134198,0.039423,36.0,7.32,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,1,cv_dev,6328,1581,0.1284,0.976159,0.823472,0.133125,0.039864,27.0,5.8,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,2,cv_dev,6327,1582,0.127686,0.970997,0.756172,0.141187,0.043583,28.0,5.81,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,3,cv_dev,6327,1582,0.140329,0.969197,0.787359,0.156127,0.04865,26.0,5.67,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",43,4,cv_dev,6327,1582,0.127686,0.977368,0.82652,0.141873,0.043574,33.0,6.94,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,0,cv_dev,6327,1582,0.121997,0.976622,0.828628,0.129376,0.038813,43.0,8.68,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,1,cv_dev,6328,1581,0.1284,0.97597,0.84114,0.132258,0.038962,23.0,4.73,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,2,cv_dev,6327,1582,0.127686,0.969755,0.759184,0.158247,0.046131,33.0,6.89,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,3,cv_dev,6327,1582,0.140329,0.969674,0.804732,0.153835,0.047081,26.0,5.49,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",44,4,cv_dev,6327,1582,0.127686,0.976022,0.819968,0.138211,0.041659,37.0,7.72,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,0,cv_dev,6327,1582,0.121997,0.977495,0.818359,0.132424,0.040995,29.0,5.77,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
